uuid,ipv4,port,accuracy,loss,round,timestamp,session_uuid
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9683333039283752,0.10141041874885559,7,2023-05-21 19:52:09.580077,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9706666469573975,0.10217391699552536,7,2023-05-21 19:52:09.726048,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
ae600f54-402c-4def-84ca-c1d859dd012e,localhost,8311,0.9639999866485596,0.11638621240854263,7,2023-05-21 19:52:09.776064,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9633333086967468,0.12668366730213165,7,2023-05-21 19:52:10.386045,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9696666598320007,0.108882375061512,7,2023-05-21 19:52:10.634044,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.9636666774749756,0.11378347873687744,8,2023-05-21 19:52:13.623057,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.971666693687439,0.09261894971132278,8,2023-05-21 19:52:13.771061,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9750000238418579,0.08798952400684357,8,2023-05-21 19:52:13.773104,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9733333587646484,0.09530804306268692,8,2023-05-21 19:52:14.208049,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.9713333249092102,0.09533198922872543,8,2023-05-21 19:52:14.565056,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9696666598320007,0.11146130412817001,8,2023-05-21 19:52:15.517049,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9706666469573975,0.10523872822523117,8,2023-05-21 19:52:15.518044,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9736666679382324,0.09312336146831512,8,2023-05-21 19:52:15.670048,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9723333120346069,0.097915880382061,8,2023-05-21 19:52:15.925042,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
ae600f54-402c-4def-84ca-c1d859dd012e,localhost,8311,0.9679999947547913,0.11411941796541214,9,2023-05-21 19:52:19.008102,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.971666693687439,0.08589009940624237,9,2023-05-21 19:52:19.220054,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9679999947547913,0.09972457587718964,9,2023-05-21 19:52:19.333066,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.972000002861023,0.09319091588258743,9,2023-05-21 19:52:19.461056,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9723333120346069,0.10080955922603607,9,2023-05-21 19:52:20.435055,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9700000286102295,0.0928812250494957,9,2023-05-21 19:52:20.850074,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.9739999771118164,0.08656030148267746,9,2023-05-21 19:52:20.906048,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9726666808128357,0.09312441945075989,9,2023-05-21 19:52:20.936060,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9706666469573975,0.09540119767189026,9,2023-05-21 19:52:21.276044,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9729999899864197,0.09750425070524216,10,2023-05-21 19:52:24.119079,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9739999771118164,0.08650769293308258,10,2023-05-21 19:52:24.250092,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.968666672706604,0.08339216560125351,10,2023-05-21 19:52:24.429051,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9683333039283752,0.10630768537521362,10,2023-05-21 19:52:24.540050,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9713888764381409,0.09135958552360535,10,2023-05-21 19:52:24.928042,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9736666679382324,0.0879642516374588,11,2023-05-21 19:52:28.512049,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
ae600f54-402c-4def-84ca-c1d859dd012e,localhost,8311,0.971666693687439,0.09454882889986038,11,2023-05-21 19:52:28.512049,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9743333458900452,0.08925792574882507,11,2023-05-21 19:52:28.576082,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9746666550636292,0.07805043458938599,11,2023-05-21 19:52:28.837054,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.972000002861023,0.08473784476518631,11,2023-05-21 19:52:29.300053,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9810000061988831,0.07524900138378143,11,2023-05-21 19:52:29.409059,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.9769999980926514,0.08321338891983032,11,2023-05-21 19:52:29.557066,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9779999852180481,0.07453925162553787,11,2023-05-21 19:52:30.113046,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9750000238418579,0.07823005318641663,11,2023-05-21 19:52:30.193040,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.9769999980926514,0.07509791851043701,12,2023-05-21 19:52:32.998061,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9776666760444641,0.07913442701101303,12,2023-05-21 19:52:33.124092,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9741666913032532,0.09010002762079239,12,2023-05-21 19:52:33.436053,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9769999980926514,0.07918386906385422,12,2023-05-21 19:52:33.516047,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9780555367469788,0.07318601757287979,12,2023-05-21 19:52:33.579041,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.9779999852180481,0.07251392304897308,13,2023-05-21 19:52:36.805049,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
ae600f54-402c-4def-84ca-c1d859dd012e,localhost,8311,0.9810000061988831,0.06616533547639847,13,2023-05-21 19:52:37.041070,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9796666502952576,0.06661617010831833,13,2023-05-21 19:52:37.260080,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9773333072662354,0.07430131733417511,13,2023-05-21 19:52:37.584058,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9776666760444641,0.07994649559259415,13,2023-05-21 19:52:37.894051,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9776666760444641,0.08160900324583054,13,2023-05-21 19:52:38.177063,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9836666584014893,0.05859818682074547,13,2023-05-21 19:52:38.232054,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.972000002861023,0.09609880298376083,13,2023-05-21 19:52:38.639043,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9826666712760925,0.06344906985759735,13,2023-05-21 19:52:38.731047,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.9819999933242798,0.06663324683904648,14,2023-05-21 19:52:41.746054,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9783333539962769,0.07292929291725159,14,2023-05-21 19:52:41.759052,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9796666502952576,0.06623171269893646,14,2023-05-21 19:52:41.880048,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9777777791023254,0.07440975308418274,14,2023-05-21 19:52:42.408049,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9816666841506958,0.060269881039857864,14,2023-05-21 19:52:42.495041,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9806666374206543,0.06530492007732391,14,2023-05-21 19:52:42.667038,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9789999723434448,0.06634171307086945,15,2023-05-21 19:52:45.737049,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9803333282470703,0.05650290101766586,15,2023-05-21 19:52:46.045060,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.9738888740539551,0.08760660141706467,15,2023-05-21 19:52:46.116053,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9827777743339539,0.06585106998682022,15,2023-05-21 19:52:46.260045,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9806666374206543,0.06923792511224747,15,2023-05-21 19:52:46.414061,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9769444465637207,0.07788434624671936,15,2023-05-21 19:52:46.832042,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
ae600f54-402c-4def-84ca-c1d859dd012e,localhost,8311,0.9766666889190674,0.07361706346273422,16,2023-05-21 19:52:49.670053,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9826666712760925,0.06046704202890396,16,2023-05-21 19:52:49.821060,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.9827777743339539,0.05940408632159233,16,2023-05-21 19:52:50.149047,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9810000061988831,0.06269755214452744,16,2023-05-21 19:52:50.339062,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9763888716697693,0.07169616967439651,16,2023-05-21 19:52:50.377051,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9860000014305115,0.057343799620866776,16,2023-05-21 19:52:50.810045,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
ae600f54-402c-4def-84ca-c1d859dd012e,localhost,8311,0.9829999804496765,0.05723007768392563,17,2023-05-21 19:52:53.960056,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.9802777767181396,0.0635824054479599,17,2023-05-21 19:52:54.041047,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9836111068725586,0.06113897264003754,17,2023-05-21 19:52:54.101052,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9769444465637207,0.06889131665229797,17,2023-05-21 19:52:54.487043,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.987333357334137,0.044364020228385925,18,2023-05-21 19:52:57.508053,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.984000027179718,0.0558735691010952,18,2023-05-21 19:52:57.736050,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9786666631698608,0.07523669302463531,18,2023-05-21 19:52:57.837051,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9829999804496765,0.05999934300780296,18,2023-05-21 19:52:57.896076,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.9796666502952576,0.06575997173786163,18,2023-05-21 19:52:58.526056,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.984000027179718,0.05908406525850296,18,2023-05-21 19:52:59.159047,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9773333072662354,0.0668208971619606,18,2023-05-21 19:52:59.482053,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.9816666841506958,0.06386799365282059,18,2023-05-21 19:52:59.591074,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9810000061988831,0.05579228699207306,18,2023-05-21 19:52:59.710039,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
ae600f54-402c-4def-84ca-c1d859dd012e,localhost,8311,0.9823333621025085,0.056134313344955444,19,2023-05-21 19:53:02.906053,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
0572e0ca-8440-4149-9334-9f808236d733,localhost,1215,0.9810000061988831,0.059162989258766174,19,2023-05-21 19:53:03.032059,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
95c47c50-1ffd-4017-ac7a-fee1f248d294,localhost,3699,0.9829999804496765,0.05979153513908386,19,2023-05-21 19:53:03.116050,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
e5657c85-807e-4184-abb4-f96ac3261ab7,localhost,5564,0.9810000061988831,0.05484561622142792,19,2023-05-21 19:53:03.267073,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
a8871a3b-c15d-482a-b96e-792a22b07e73,localhost,8505,0.9836666584014893,0.05571877583861351,19,2023-05-21 19:53:03.587061,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
72bbff30-946d-4281-9685-bc6021206f5e,localhost,7206,0.9863333106040955,0.046653758734464645,19,2023-05-21 19:53:04.690069,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
8ad1d3df-b30d-41ea-bbd2-3aa671ade574,localhost,6090,0.984666645526886,0.053515318781137466,19,2023-05-21 19:53:05.041050,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
be02866d-88ee-4920-9d43-1b708ec70bcb,localhost,8652,0.9850000143051147,0.04651426523923874,19,2023-05-21 19:53:05.188045,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
f2fb9405-4df3-4e16-bcbd-625d22e6b5c7,localhost,4788,0.9869999885559082,0.047305699437856674,19,2023-05-21 19:53:05.251047,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
789a67f2-ceb1-4c86-8617-67086fb12be0,localhost,3850,0.9856666922569275,0.05078233778476715,19,2023-05-21 19:53:05.393043,f7ba8079-9c60-4f21-ab92-f4715fa4c1e9
687ecc8d-99f3-4645-a01c-4c68cf0f05f0,localhost,8882,0.7730000019073486,0.6853606104850769,0,2023-05-21 19:56:00.200816,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
782ddff3-37d3-4a59-84c1-f731d872360a,localhost,5289,0.7576666474342346,0.7556454539299011,0,2023-05-21 19:56:00.208814,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
d6d05175-e927-4289-bc6a-95926e7fe307,localhost,7079,0.7923333048820496,0.6437368988990784,0,2023-05-21 19:56:00.294815,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
f1694d38-8e8c-4f9b-a7cb-fe8b10de1bed,localhost,4098,0.7716666460037231,0.7057845592498779,0,2023-05-21 19:56:00.801824,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c156d563-7f71-4821-b20c-04e20f9b9c66,localhost,3330,0.7696666717529297,0.7045963406562805,0,2023-05-21 19:56:01.456841,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
479eba63-3dfd-41b9-a8b8-5b855f350861,localhost,8169,0.7763333320617676,0.7006477117538452,0,2023-05-21 19:56:01.864820,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
ba54b5e6-08c9-4634-b45e-0f50c214113a,localhost,2612,0.7676666378974915,0.7278704643249512,0,2023-05-21 19:56:02.205830,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
7f38f793-1bec-4d52-894f-96c75df09334,localhost,9533,0.7839999794960022,0.6564751267433167,0,2023-05-21 19:56:02.295808,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
cf7fac5c-4858-402b-aca1-4e41793aceff,localhost,4363,0.7839999794960022,0.6772061586380005,0,2023-05-21 19:56:02.325806,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
ba54b5e6-08c9-4634-b45e-0f50c214113a,localhost,2612,0.9026666879653931,0.3428676426410675,1,2023-05-21 19:56:05.851697,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c156d563-7f71-4821-b20c-04e20f9b9c66,localhost,3330,0.8843333125114441,0.38669154047966003,1,2023-05-21 19:56:06.024718,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
7f38f793-1bec-4d52-894f-96c75df09334,localhost,9533,0.8896666765213013,0.35457515716552734,1,2023-05-21 19:56:06.264700,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
479eba63-3dfd-41b9-a8b8-5b855f350861,localhost,8169,0.893666684627533,0.338871031999588,1,2023-05-21 19:56:06.366713,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
782ddff3-37d3-4a59-84c1-f731d872360a,localhost,5289,0.8953333497047424,0.3549761176109314,1,2023-05-21 19:56:06.715732,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
cf7fac5c-4858-402b-aca1-4e41793aceff,localhost,4363,0.903333306312561,0.31384238600730896,1,2023-05-21 19:56:07.172695,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
687ecc8d-99f3-4645-a01c-4c68cf0f05f0,localhost,8882,0.8896666765213013,0.353882759809494,1,2023-05-21 19:56:07.352672,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c64df13f-0afd-4196-b203-ff6100fc5b63,localhost,1710,0.903333306312561,0.31730446219444275,1,2023-05-21 19:56:08.293676,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
782ddff3-37d3-4a59-84c1-f731d872360a,localhost,5289,0.9146666526794434,0.27479416131973267,2,2023-05-21 19:56:11.740691,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
7f38f793-1bec-4d52-894f-96c75df09334,localhost,9533,0.9203333258628845,0.2599065601825714,2,2023-05-21 19:56:11.929684,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c64df13f-0afd-4196-b203-ff6100fc5b63,localhost,1710,0.9196666479110718,0.27909156680107117,2,2023-05-21 19:56:12.189689,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
ba54b5e6-08c9-4634-b45e-0f50c214113a,localhost,2612,0.9193333387374878,0.2604924738407135,2,2023-05-21 19:56:12.412697,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
f1694d38-8e8c-4f9b-a7cb-fe8b10de1bed,localhost,4098,0.9223333597183228,0.2654581069946289,2,2023-05-21 19:56:12.820684,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
687ecc8d-99f3-4645-a01c-4c68cf0f05f0,localhost,8882,0.9089999794960022,0.2894846200942993,2,2023-05-21 19:56:12.993683,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
479eba63-3dfd-41b9-a8b8-5b855f350861,localhost,8169,0.9133333563804626,0.26727908849716187,2,2023-05-21 19:56:13.573695,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
d6d05175-e927-4289-bc6a-95926e7fe307,localhost,7079,0.9169999957084656,0.26636695861816406,2,2023-05-21 19:56:13.656681,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
782ddff3-37d3-4a59-84c1-f731d872360a,localhost,5289,0.9369999766349792,0.20504677295684814,3,2023-05-21 19:56:17.594243,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c64df13f-0afd-4196-b203-ff6100fc5b63,localhost,1710,0.9276666641235352,0.24265530705451965,3,2023-05-21 19:56:17.687243,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
7f38f793-1bec-4d52-894f-96c75df09334,localhost,9533,0.9350000023841858,0.21273382008075714,3,2023-05-21 19:56:18.031247,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c156d563-7f71-4821-b20c-04e20f9b9c66,localhost,3330,0.9363333582878113,0.22750259935855865,3,2023-05-21 19:56:18.077238,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
d6d05175-e927-4289-bc6a-95926e7fe307,localhost,7079,0.9413333535194397,0.21322226524353027,3,2023-05-21 19:56:18.094257,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
687ecc8d-99f3-4645-a01c-4c68cf0f05f0,localhost,8882,0.9273333549499512,0.23360081017017365,3,2023-05-21 19:56:18.324246,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
ba54b5e6-08c9-4634-b45e-0f50c214113a,localhost,2612,0.9359999895095825,0.2040252834558487,3,2023-05-21 19:56:18.912238,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
cf7fac5c-4858-402b-aca1-4e41793aceff,localhost,4363,0.9330000281333923,0.21642480790615082,3,2023-05-21 19:56:19.022237,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
479eba63-3dfd-41b9-a8b8-5b855f350861,localhost,8169,0.9286666512489319,0.22668802738189697,3,2023-05-21 19:56:19.232231,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
687ecc8d-99f3-4645-a01c-4c68cf0f05f0,localhost,8882,0.9456666707992554,0.18579824268817902,4,2023-05-21 19:56:22.781240,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c64df13f-0afd-4196-b203-ff6100fc5b63,localhost,1710,0.9409999847412109,0.1874960958957672,4,2023-05-21 19:56:22.778253,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
479eba63-3dfd-41b9-a8b8-5b855f350861,localhost,8169,0.9476666450500488,0.17203032970428467,4,2023-05-21 19:56:22.780240,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
f1694d38-8e8c-4f9b-a7cb-fe8b10de1bed,localhost,4098,0.9433333277702332,0.1853574961423874,4,2023-05-21 19:56:22.907246,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
d6d05175-e927-4289-bc6a-95926e7fe307,localhost,7079,0.9390000104904175,0.19314397871494293,4,2023-05-21 19:56:23.042243,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
ba54b5e6-08c9-4634-b45e-0f50c214113a,localhost,2612,0.9449999928474426,0.1691538244485855,4,2023-05-21 19:56:23.896271,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
782ddff3-37d3-4a59-84c1-f731d872360a,localhost,5289,0.9446666836738586,0.1863529533147812,4,2023-05-21 19:56:24.044243,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
7f38f793-1bec-4d52-894f-96c75df09334,localhost,9533,0.9413333535194397,0.19932961463928223,4,2023-05-21 19:56:24.318232,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
c64df13f-0afd-4196-b203-ff6100fc5b63,localhost,1710,0.9480000138282776,0.1690623015165329,5,2023-05-21 19:56:27.886241,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
7f38f793-1bec-4d52-894f-96c75df09334,localhost,9533,0.9589999914169312,0.14577707648277283,5,2023-05-21 19:56:28.354282,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
f1694d38-8e8c-4f9b-a7cb-fe8b10de1bed,localhost,4098,0.9393333196640015,0.1839842051267624,5,2023-05-21 19:56:28.531256,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
d6d05175-e927-4289-bc6a-95926e7fe307,localhost,7079,0.9449999928474426,0.1802133023738861,5,2023-05-21 19:56:28.603246,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
cf7fac5c-4858-402b-aca1-4e41793aceff,localhost,4363,0.9459999799728394,0.18398284912109375,5,2023-05-21 19:56:28.782252,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
782ddff3-37d3-4a59-84c1-f731d872360a,localhost,5289,0.9506666660308838,0.15831351280212402,5,2023-05-21 19:56:29.139248,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
ba54b5e6-08c9-4634-b45e-0f50c214113a,localhost,2612,0.9536666870117188,0.1560123711824417,5,2023-05-21 19:56:29.370262,43a1bcbf-ce48-42c2-b5b3-fb48d8685482
